id_debate,ncat_eleccion,cat_pais,t_fecha,ncat_ronda,str_organizador,str_ausentes,n_ausentes,n_invitados,n_presentes,str_presentes,nombres_candidatos,dico_candidato_presente,debate_date,two_previous_weeks,matching_polls,electid,intencion_voto2,intencion_voto3,intencion_voto4,intencion_voto5,intencion_voto6,intencion_voto7,intencion_voto8,intencion_voto9,intencion_voto10,intencion_voto11,intencion_voto12,intencion_voto13,intencion_voto14,intencion_voto15,intencion_voto16,count_encuestas,sum_encuestas,mean_encuestas
264,2010,Colombia,2010-05-18T00:00:00Z,1,NTN24 de RCN;La Silla Vacía;MSN,sin ausencias conocidas,0,6,6,Gustavo Petro;Germán Vargas Lleras;Noemí Sanín;Juan Manuel Santos;Rafael Pardo;Antanas Mockus,Antanas Mockus,1,2010-05-18,2010-05-04,;654;659;664;669;674;,Colombia 2010,39.5833320617676,48.1481513977051,38.6363639831543,38.2978706359863,39.5180702209473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,204.1837882995606,40.83675765991212
265,2010,Colombia,2010-05-25T00:00:00Z,1,City TV;EL TIEMPO;Radio W,sin ausencias conocidas,0,6,6,Antanas Mockus;German Vargas Lleras;Noemí Sanín;Gustavo Petro;Rafael Pardo;Juan Manuel Santos,Antanas Mockus,1,2010-05-25,2010-05-11,;669;674;679;684;689;694;,Colombia 2010,38.2978706359863,39.5180702209473,36.5325012207031,38.5349159240723,38.6363639831543,37.209300994873,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,228.7290229797363,38.12150382995605
265,2010,Colombia,2010-05-25T00:00:00Z,1,City TV;EL TIEMPO;Radio W,sin ausencias conocidas,0,6,6,Antanas Mockus;German Vargas Lleras;Noemí Sanín;Gustavo Petro;Rafael Pardo;Juan Manuel Santos,Gustavo Petro,1,2010-05-25,2010-05-11,;670;675;680;685;690;695;,Colombia 2010,4.25531911849976,9.0361442565918,7.53353881835938,5.66689872741699,5.68181800842285,6.97674417495728,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,39.15046310424806,6.5250771840413435
265,2010,Colombia,2010-05-25T00:00:00Z,1,City TV;EL TIEMPO;Radio W,sin ausencias conocidas,0,6,6,Antanas Mockus;German Vargas Lleras;Noemí Sanín;Gustavo Petro;Rafael Pardo;Juan Manuel Santos,Juan Manuel Santos,1,2010-05-25,2010-05-11,;668;673;678;683;688;693;,Colombia 2010,40.4255332946777,35.3012046813965,38.6996841430664,38.6830520629883,39.7727279663086,39.5348854064941,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,232.41708755493158,38.736181259155266
266,2010,Colombia,2010-06-09T00:00:00Z,2,City TV;EL TIEMPO;Radio W,sin ausencias conocidas,0,2,2,Antanas Mockus;Juan Manuel Santos,Antanas Mockus,1,2010-06-09,2010-05-26,;731;,Colombia 2010,32.6039390563965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32.6039390563965,32.6039390563965
266,2010,Colombia,2010-06-09T00:00:00Z,2,City TV;EL TIEMPO;Radio W,sin ausencias conocidas,0,2,2,Antanas Mockus;Juan Manuel Santos,Juan Manuel Santos,1,2010-06-09,2010-05-26,;730;,Colombia 2010,67.3960647583008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,67.3960647583008,67.3960647583008
275,2014,Colombia,2014-06-05T00:00:00Z,2,Caracol,sin ausencias conocidas,0,2,2,Juan Manuel Santos;Óscar Iván Zuluaga,Juan Manuel Santos,1,2014-06-05,2014-05-22,;1687;,Colombia 2014,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38,38
276,2014,Colombia,2014-06-09T00:00:00Z,2,EL TIEMPO;City TV;W Radio,sin ausencias conocidas,0,2,2,Juan Manuel Santos;Óscar Iván Zuluaga,Juan Manuel Santos,1,2014-06-09,2014-05-26,;1687;,Colombia 2014,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38,38
277,2014,Colombia,2014-06-10T00:00:00Z,2,La FM,sin ausencias conocidas,0,2,2,Juan Manuel Santos;Óscar Iván Zuluaga,Juan Manuel Santos,1,2014-06-10,2014-05-27,;1687;,Colombia 2014,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38,38
279,2018,Colombia,2018-03-23T00:00:00Z,1,Universidad de Columbia,Germán Vargas Lleras;Sergio Fajardo,2,5,3,Humberto de la Calle;Iván Duque;Gustavo Petro,Gustavo Petro,1,2018-03-23,2018-03-09,;1842;2351;3454;3656;,Colombia 2018,22,22.9,24,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,95.6,23.9
280,2018,Colombia,2018-03-08T00:00:00Z,1,Organizaciones feministas,Iván Duque;Germán Vargas Lleras,2,5,3,Humberto de la Calle;Gustavo Petro;Sergio Fajardo,Gustavo Petro,1,2018-03-08,2018-02-22,;2013;2214;3758;,Colombia 2018,23.1,22,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,66.1,22.033333333333335
280,2018,Colombia,2018-03-08T00:00:00Z,1,Organizaciones feministas,Iván Duque;Germán Vargas Lleras,2,5,3,Humberto de la Calle;Gustavo Petro;Sergio Fajardo,Sergio Fajardo,1,2018-03-08,2018-02-22,;2016;2217;3761;,Colombia 2018,8.1,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,31.1,10.366666666666667
281,2018,Colombia,2018-04-24T00:00:00Z,1,"Fedesarrollo;diario Portafolio, perteneciente a editorial El Tiempo;Cámara de comercio de Bogotá",Sergio Fajardo,1,5,4,Gustavo Petro;Iván Duque;Germán Vargas Lleras;Humberto de la Calle,Gustavo Petro,1,2018-04-24,2018-04-10,;2294;3469;,Colombia 2018,26.3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,55.3,27.65
281,2018,Colombia,2018-04-24T00:00:00Z,1,"Fedesarrollo;diario Portafolio, perteneciente a editorial El Tiempo;Cámara de comercio de Bogotá",Sergio Fajardo,1,5,4,Gustavo Petro;Iván Duque;Germán Vargas Lleras;Humberto de la Calle,German Vargas Lleras,1,2018-04-24,2018-04-10,;2293;3468;,Colombia 2018,7.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15.4,7.7
282,2018,Colombia,2018-05-23T00:00:00Z,1,"Daniel Samper Ospina, a través de su canal de YouTube “HolaSoyDani”",Germán Vargas Lleras;Iván Duque,2,5,3,Sergio Fajardo;Humberto de la Calle;Gustavo Petro,Sergio Fajardo,1,2018-05-23,2018-05-09,;1983;2939;3669;,Colombia 2018,16,16,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48.3,16.1
282,2018,Colombia,2018-05-23T00:00:00Z,1,"Daniel Samper Ospina, a través de su canal de YouTube “HolaSoyDani”",Germán Vargas Lleras;Iván Duque,2,5,3,Sergio Fajardo;Humberto de la Calle;Gustavo Petro,Gustavo Petro,1,2018-05-23,2018-05-09,;1980;2936;3666;,Colombia 2018,24.2,31.8,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,85.5,28.5
283,2018,Colombia,2018-04-25T00:00:00Z,1,ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio,sin ausencias conocidas,0,4,4,Humberto de la Calle;Sergio Fajardo;Iván Duque;Germán Vargas Lleras,Sergio Fajardo,1,2018-04-25,2018-04-11,;2297;3472;,Colombia 2018,12.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27.8,13.9
283,2018,Colombia,2018-04-25T00:00:00Z,1,ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio,sin ausencias conocidas,0,4,4,Humberto de la Calle;Sergio Fajardo;Iván Duque;Germán Vargas Lleras,German Vargas Lleras,1,2018-04-25,2018-04-11,;2293;3468;,Colombia 2018,7.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15.4,7.7
284,2018,Colombia,2018-04-05T00:00:00Z,1,Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,German Vargas Lleras,1,2018-04-05,2018-03-22,;3556;,Colombia 2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6
284,2018,Colombia,2018-04-05T00:00:00Z,1,Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,Gustavo Petro,1,2018-04-05,2018-03-22,;3557;,Colombia 2018,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,22
284,2018,Colombia,2018-04-05T00:00:00Z,1,Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,Sergio Fajardo,1,2018-04-05,2018-03-22,;3560;,Colombia 2018,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,17
285,2018,Colombia,2018-04-03T00:00:00Z,1,Revista Semana;Teleantioquia,Humberto de la Calle,1,5,4,Germán Vargas Lleras;Iván Duque;Sergio Fajardo;Gustavo Petro,German Vargas Lleras,1,2018-04-03,2018-03-20,;1841;3556;,Colombia 2018,6.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12.9,6.45
285,2018,Colombia,2018-04-03T00:00:00Z,1,Revista Semana;Teleantioquia,Humberto de la Calle,1,5,4,Germán Vargas Lleras;Iván Duque;Sergio Fajardo;Gustavo Petro,Sergio Fajardo,1,2018-04-03,2018-03-20,;1845;3560;,Colombia 2018,10.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27.4,13.7
285,2018,Colombia,2018-04-03T00:00:00Z,1,Revista Semana;Teleantioquia,Humberto de la Calle,1,5,4,Germán Vargas Lleras;Iván Duque;Sergio Fajardo;Gustavo Petro,Gustavo Petro,1,2018-04-03,2018-03-20,;1842;3557;,Colombia 2018,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,44,22
286,2018,Colombia,2018-04-11T00:00:00Z,1,El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura,Iván Duque;Viviane Morales,2,6,4,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Sergio Fajardo,German Vargas Lleras,1,2018-04-11,2018-03-28,;2218;3556;3827;,Colombia 2018,10.7,6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22.799999999999997,7.6
286,2018,Colombia,2018-04-11T00:00:00Z,1,El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura,Iván Duque;Viviane Morales,2,6,4,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Sergio Fajardo,Gustavo Petro,1,2018-04-11,2018-03-28,;2219;3557;3828;,Colombia 2018,24.6,22,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,80,26.666666666666668
286,2018,Colombia,2018-04-11T00:00:00Z,1,El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura,Iván Duque;Viviane Morales,2,6,4,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Sergio Fajardo,Sergio Fajardo,1,2018-04-11,2018-03-28,;2222;3560;3831;,Colombia 2018,9.9,17,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,33.7,11.233333333333334
287,2018,Colombia,2018-04-18T00:00:00Z,1,La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé,sin ausencias conocidas,0,4,4,Gustavo Petro;Germán Vargas Lleras;Humberto de la Calle;Iván Duque,Gustavo Petro,1,2018-04-18,2018-04-04,;2219;3469;3828;,Colombia 2018,24.6,29,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,87,29
287,2018,Colombia,2018-04-18T00:00:00Z,1,La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé,sin ausencias conocidas,0,4,4,Gustavo Petro;Germán Vargas Lleras;Humberto de la Calle;Iván Duque,German Vargas Lleras,1,2018-04-18,2018-04-04,;2218;3468;3827;,Colombia 2018,10.7,8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,24.799999999999997,8.266666666666666
288,2018,Colombia,2018-05-08T00:00:00Z,1,Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke,Sergio Fajardo,1,5,4,Humberto de la Calle;Gustavo Petro;Germán Vargas Lleras;Iván Duque,Gustavo Petro,1,2018-05-08,2018-04-24,;2356;3661;,Colombia 2018,30.1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,61.1,30.55
288,2018,Colombia,2018-05-08T00:00:00Z,1,Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke,Sergio Fajardo,1,5,4,Humberto de la Calle;Gustavo Petro;Germán Vargas Lleras;Iván Duque,German Vargas Lleras,1,2018-05-08,2018-04-24,;2355;3660;,Colombia 2018,6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13.9,6.95
289,2018,Colombia,2018-04-19T00:00:00Z,1,RCN;Fenalco Federación Nacional de Comerciantes;Instituto Concordia;Instituto de Ciencia Política Hernán Echavarría Olózaga,sin ausencias conocidas,0,6,6,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo;Viviane Morales,German Vargas Lleras,1,2018-04-19,2018-04-05,;2218;2293;3468;3827;,Colombia 2018,10.7,7.4,8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,32.2,8.05
289,2018,Colombia,2018-04-19T00:00:00Z,1,RCN;Fenalco Federación Nacional de Comerciantes;Instituto Concordia;Instituto de Ciencia Política Hernán Echavarría Olózaga,sin ausencias conocidas,0,6,6,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo;Viviane Morales,Gustavo Petro,1,2018-04-19,2018-04-05,;2219;2294;3469;3828;,Colombia 2018,24.6,26.3,29,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,113.3,28.325
289,2018,Colombia,2018-04-19T00:00:00Z,1,RCN;Fenalco Federación Nacional de Comerciantes;Instituto Concordia;Instituto de Ciencia Política Hernán Echavarría Olózaga,sin ausencias conocidas,0,6,6,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo;Viviane Morales,Sergio Fajardo,1,2018-04-19,2018-04-05,;2222;2297;3472;3831;,Colombia 2018,9.9,12.8,15,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,44.5,11.125
290,2018,Colombia,2018-05-11T00:00:00Z,1,El Colombiano;Telemedellín;Red+;Universidad Eafit,Gustavo Petro,1,5,4,Sergio Fajardo;Humberto de la Calle;Iván Duque;Germán Vargas Lleras,Sergio Fajardo,1,2018-05-11,2018-04-27,;2359;,Colombia 2018,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.2,14.2
290,2018,Colombia,2018-05-11T00:00:00Z,1,El Colombiano;Telemedellín;Red+;Universidad Eafit,Gustavo Petro,1,5,4,Sergio Fajardo;Humberto de la Calle;Iván Duque;Germán Vargas Lleras,German Vargas Lleras,1,2018-05-11,2018-04-27,;2355;,Colombia 2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6
291,2018,Colombia,2018-05-24T00:00:00Z,1,EL TIEMPO;City TV;W Radio,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,German Vargas Lleras,1,2018-05-24,2018-05-10,;1979;2935;3665;,Colombia 2018,11,6.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23.8,7.933333333333334
291,2018,Colombia,2018-05-24T00:00:00Z,1,EL TIEMPO;City TV;W Radio,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,Gustavo Petro,1,2018-05-24,2018-05-10,;1980;2936;3666;,Colombia 2018,24.2,31.8,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,85.5,28.5
291,2018,Colombia,2018-05-24T00:00:00Z,1,EL TIEMPO;City TV;W Radio,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,Sergio Fajardo,1,2018-05-24,2018-05-10,;1983;2939;3669;,Colombia 2018,16,16,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48.3,16.1
292,2018,Colombia,2018-05-25T00:00:00Z,1,Caracol,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,German Vargas Lleras,1,2018-05-25,2018-05-11,;1979;2935;3665;,Colombia 2018,11,6.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23.8,7.933333333333334
292,2018,Colombia,2018-05-25T00:00:00Z,1,Caracol,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,Gustavo Petro,1,2018-05-25,2018-05-11,;1980;2936;3666;,Colombia 2018,24.2,31.8,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,85.5,28.5
292,2018,Colombia,2018-05-25T00:00:00Z,1,Caracol,sin ausencias conocidas,0,5,5,Germán Vargas Lleras;Gustavo Petro;Humberto de la Calle;Iván Duque;Sergio Fajardo,Sergio Fajardo,1,2018-05-25,2018-05-11,;1983;2939;3669;,Colombia 2018,16,16,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48.3,16.1
293,2018,Colombia,2018-02-05T00:00:00Z,1,Kienyke,sin datos,NA,NA,3,Humberto de la Calle;Iván Duque;Gustavo Petro,Gustavo Petro,1,2018-02-05,2018-01-22,;2244;2482;3435;,Colombia 2018,16,12.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41.5,13.833333333333334
328,2018,Costa Rica,2017-11-07T00:00:00Z,1,JUPEMA Junta de Pensiones y Jubilaciones del Magisterio Nacional,sin ausencias conocidas,0,10,10,primero: Carlos Alvarado Quesada;Otto Guevara;Edgardo Araya;Mario Redondo Poveda;Rodolfo Hernández;Antonio Álvarez Desanti; segundo: Fabricio Alvarado Muñoz;Oscar López;Sergio Mena;Jhon Vega,Carlos Alvarado Quesada,1,2017-11-07,2017-10-24,;2471;,Costa Rica 2018,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.65,6.65
328,2018,Costa Rica,2017-11-07T00:00:00Z,1,JUPEMA Junta de Pensiones y Jubilaciones del Magisterio Nacional,sin ausencias conocidas,0,10,10,primero: Carlos Alvarado Quesada;Otto Guevara;Edgardo Araya;Mario Redondo Poveda;Rodolfo Hernández;Antonio Álvarez Desanti; segundo: Fabricio Alvarado Muñoz;Oscar López;Sergio Mena;Jhon Vega,Otto Guevara,1,2017-11-07,2017-10-24,;2476;,Costa Rica 2018,4.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.28,4.28
328,2018,Costa Rica,2017-11-07T00:00:00Z,1,JUPEMA Junta de Pensiones y Jubilaciones del Magisterio Nacional,sin ausencias conocidas,0,10,10,primero: Carlos Alvarado Quesada;Otto Guevara;Edgardo Araya;Mario Redondo Poveda;Rodolfo Hernández;Antonio Álvarez Desanti; segundo: Fabricio Alvarado Muñoz;Oscar López;Sergio Mena;Jhon Vega,Edgardo Araya,1,2017-11-07,2017-10-24,;2474;,Costa Rica 2018,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.64,2.64
338,2014,Costa Rica,2014-01-15T00:00:00Z,1,Extra TV,sin ausencias conocidas,0,6,6,Rodolfo Piza;Luis Guillermo Solís;Otto Guevara;Johnny Araya Monge;José María Villalta;Sergio Mena,Luis Guillermo Solis,1,2014-01-15,2014-01-01,;2383;3478;,Costa Rica 2014,5.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12.5,6.25
338,2014,Costa Rica,2014-01-15T00:00:00Z,1,Extra TV,sin ausencias conocidas,0,6,6,Rodolfo Piza;Luis Guillermo Solís;Otto Guevara;Johnny Araya Monge;José María Villalta;Sergio Mena,Otto Guevara,1,2014-01-15,2014-01-01,;2381;3476;,Costa Rica 2014,20.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,38.2,19.1
338,2014,Costa Rica,2014-01-15T00:00:00Z,1,Extra TV,sin ausencias conocidas,0,6,6,Rodolfo Piza;Luis Guillermo Solís;Otto Guevara;Johnny Araya Monge;José María Villalta;Sergio Mena,Johnny Araya Monge,1,2014-01-15,2014-01-01,;2380;3475;,Costa Rica 2014,20.3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,59.3,29.65
339,2014,Costa Rica,2014-01-19T00:00:00Z,1,Teletica Canal 7,sin ausencias conocidas,0,5,5,Luis Guillermo Solís;José María Villalta;Rodolfo Jhonny Araya;Otto Guevara;Rodolfo Piza,Luis Guillermo Solis,1,2014-01-19,2014-01-05,;2383;3478;3513;,Costa Rica 2014,5.5,7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,7.333333333333333
339,2014,Costa Rica,2014-01-19T00:00:00Z,1,Teletica Canal 7,sin ausencias conocidas,0,5,5,Luis Guillermo Solís;José María Villalta;Rodolfo Jhonny Araya;Otto Guevara;Rodolfo Piza,Otto Guevara,1,2014-01-19,2014-01-05,;2381;3476;3511;,Costa Rica 2014,20.2,18,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49.4,16.466666666666665
340,2014,Costa Rica,2014-01-27T00:00:00Z,1,Repretel Canal 6,sin ausencias conocidas,0,5,5,Rodolfo Piza;Johnny Araya Monge;José María Villalta;Otto Guevara;Luis Guillermo Solís,Johnny Araya Monge,1,2014-01-27,2014-01-13,;3510;3567;,Costa Rica 2014,20.4,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,56,28
340,2014,Costa Rica,2014-01-27T00:00:00Z,1,Repretel Canal 6,sin ausencias conocidas,0,5,5,Rodolfo Piza;Johnny Araya Monge;José María Villalta;Otto Guevara;Luis Guillermo Solís,Otto Guevara,1,2014-01-27,2014-01-13,;3511;3568;,Costa Rica 2014,11.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28.8,14.4
340,2014,Costa Rica,2014-01-27T00:00:00Z,1,Repretel Canal 6,sin ausencias conocidas,0,5,5,Rodolfo Piza;Johnny Araya Monge;José María Villalta;Otto Guevara;Luis Guillermo Solís,Luis Guillermo Solis,1,2014-01-27,2014-01-13,;3513;3570;,Costa Rica 2014,9.5,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25.1,12.55
343,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Antonio Álvarez Desanti;Óscar López;Fabricio Alvarado Muñoz;Rodolfo Piza;Juan Diego Castro,5,13,8,primer bloque: Carlos Alvarado Quesada;Otto Guevara;Rodolfo Hernández;Stephanie Campos;Mario Redondo Poveda; segundo bloque: Jhon Vega;Edgardo Araya;Sergio Mena,Carlos Alvarado Quesada,1,2017-11-02,2017-10-19,;2471;,Costa Rica 2018,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.65,6.65
343,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Antonio Álvarez Desanti;Óscar López;Fabricio Alvarado Muñoz;Rodolfo Piza;Juan Diego Castro,5,13,8,primer bloque: Carlos Alvarado Quesada;Otto Guevara;Rodolfo Hernández;Stephanie Campos;Mario Redondo Poveda; segundo bloque: Jhon Vega;Edgardo Araya;Sergio Mena,Otto Guevara,1,2017-11-02,2017-10-19,;2476;,Costa Rica 2018,4.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.28,4.28
343,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Antonio Álvarez Desanti;Óscar López;Fabricio Alvarado Muñoz;Rodolfo Piza;Juan Diego Castro,5,13,8,primer bloque: Carlos Alvarado Quesada;Otto Guevara;Rodolfo Hernández;Stephanie Campos;Mario Redondo Poveda; segundo bloque: Jhon Vega;Edgardo Araya;Sergio Mena,Edgardo Araya,1,2017-11-02,2017-10-19,;2474;,Costa Rica 2018,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.64,2.64
344,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Mario Redondo Poveda;Otto Guevara;Rodolfo Piza;Juan Diego Castro,4,11,7,Antonio Álvarez Desanti;Sergio Mena;Jhon Vega;Óscar López;Carlos Alvarado Quesada;Rodolfo Hernández;Fabricio Alvarado Muñoz,Carlos Alvarado Quesada,1,2017-11-02,2017-10-19,;2471;,Costa Rica 2018,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.65,6.65
345,2018,Costa Rica,2018-03-22T00:00:00Z,2,Repretel Canal 6,sin ausencias conocidas,0,2,2,Fabricio Alvarado Muñoz;Carlos Alvarado Quesada,Carlos Alvarado Quesada,1,2018-03-22,2018-03-08,;2028;2360;3572;3773;,Costa Rica 2018,27.7,31.4,42,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,129.5,32.375
