"","id_debate","cat_pais","ncat_eleccion","t_fecha","dico_certidumbre","ncat_ronda","dico_pre_vice_candidaturas","t_hora","str_organizador","str_titulo","dico_streaming","str_sede","str_moderadores","str_panelistas","n_presentes","str_presentes","str_ausentes","n_jornadas","n_duracion","dico_obligatorio","cat_formato","dico_ddreplica","ncat_ppac","ncat_competencia","dico_analisis","cat_temas","dico_comentarios","dico_inserts","cat_panel","ncat_panel","dico_analytics","n_strorganizador","n_panelistas","n_moderadores","n_ausentes","n_invitados","dico_formato_apertura","dico_formato_libre","dico_formato_duelo","dico_formato_moderadores","dico_formato_periodistas","dico_formato_sectores","dico_formato_expertos","dico_formato_virtuales","dico_formato_expositivo","dico_formato_presentes","dico_temas_puntuales","dico_temas_libre","dico_temas_monotema","dico_temas_bloques","cat_ballotage","n_candidaturas","n_proporcioninvitados","n_porcentajeausentes","n_proporcionausentes","n_indexausentes","dico_ausencias","cat_regmedios","cat_regestado","cat_regcandidatos","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_totreg","dico_org_mmc","dico_org_osc","dico_org_educ","dico_org_estado","dico_org_mmp"
"114",114,"Peru",2016,2016-04-03,1,1,"FALSE","0.791666666666667","Jurado Nacional de Elecciones (Perú)","#DebatePresidencial2016",NA,"Centro de Convenciones de Lima","Mávila Huertas;José María Salcedo",NA,10,"Alan García Pérez;Alejandro Toledo Manrique;Antero Flores Araoz;Gregorio Santos Guerrero;Isaac Alfredo Barnechea Garcia;Keiko Fujimori Higuchi;Luis Fernando Oliver Vega;Miguel Hilario;Pedro Pablo Kuczynski;Verónika Mendoza","sin ausencias conocidas",NA,150,NA,"duelo;moderadores","FALSE","2.0","4.0","0.0","bloques;puntuales","FALSE","FALSE","0.0","0.0",0,"1",NA,2,0,10,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",2,10,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
"115",115,"Peru",2016,2016-05-22,1,2,"FALSE","0.791666666666667","Jurado Nacional de Elecciones (Perú)","""Debate Presidencial Descentralizado 2016""",NA,"Universidad Nacional de Piura","Mónica Delta;Carlos Cornejo",NA,2,"Keiko Fujimori Higuchi;Pedro Pablo Kuczynski","sin ausencias conocidas",NA,120,NA,"duelo","FALSE","0.0","4.0","0.0","bloques","FALSE","FALSE","0.0","0.0",0,"1",NA,2,0,2,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,2,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
"116",116,"Peru",2016,2016-05-29,1,2,"FALSE","0.791666666666667","Jurado Nacional de Elecciones (Perú)","#DebatePresidencial2016",NA,"Universidad de Lima","Mávila Huertas;Federico Salazar",NA,2,"Keiko Fujimori Higuchi;Pedro Pablo Kuczynski","sin ausencias conocidas",NA,120,NA,"duelo;moderadores","FALSE","2.0","4.0","0.0","bloques;puntuales","FALSE","FALSE","0.0","0.0",0,"1",NA,2,0,2,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",2,2,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
"117",117,"Peru",2021,2021-03-09,1,1,"FALSE","0.75","Grupo El Comercio (Perú)","#TúDecides",NA,NA,"Ariana Lira",NA,5,"Yonhy Lescano;George Forsyth;Verónika Mendoza;Keiko Fujimori Higuchi;Daniel Urresti","sin ausencias conocidas",NA,120,NA,"moderadores;virtuales","FALSE","3.0","3.0","0.0","puntuales","TRUE","FALSE","0.0","0.0",0,"1",NA,1,0,5,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,18,0.277777777777778,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"118",118,"Peru",2021,2021-03-21,1,1,"FALSE","0.833333333333333","América Noticias;Canal N","#DebateDefinitivo",NA,NA,"Mávila Huertas","periodistas: Mario Ghibellini;Federico Salazar; expertos: José Miguel Vivanco;Norma Correa;Ragi Burhum;Diego Macera;Mateo Prochazka",5,"Yonhy Lescano;George Forsyth;Verónika Mendoza;Keiko Fujimori Higuchi;Daniel Urresti.","Rafael López Aliaga",NA,150,NA,"moderadores;periodistas;sectores","TRUE","0.0","2.0","0.0","puntuales","FALSE","TRUE","Profesionales","3.0",1,"2","7",1,1,6,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,18,0.333333333333333,11.75,0.166666666666667,1.95833333333333,1,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"119",119,"Peru",2021,2021-03-29,1,1,"FALSE","0.75","Jurado Nacional de Elecciones (Perú)",NA,NA,NA,"Mónica Delta;Pedro Tenorio",NA,18,"primero: César Acuña;Marco Arana;Keiko Fujimori Higuchi;Verónika Mendoza;Alberto Beingolea;George Forsyth; segundo: Hernando de Soto;Andrés Alcántara;Ollanta Moisés Humala Tasso;José Castillo;Daniel Urresti;José Vega;tercero: Yonhy Lescano;Julio Guzmán;Rafael Santos;Ciro Gálvez;Rafael López Aliaga;Daniel Salaverry","sin ausencias conocidas","3.0",150,NA,"libre;virtuales","FALSE","3.0","5.0","0.0","bloques","FALSE","FALSE","0.0","0.0",0,"1",NA,2,0,18,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,18,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
"120",120,"Peru",2021,2021-05-01,1,2,"FALSE","0.541666666666667","Municipalidad de Cajamarca",NA,NA,NA,"Carlos Idrogo Bravo;Henry Flores Córdova",NA,2,"Keiko Fujimori Higuchi;Pedro Castillo","sin ausencias conocidas",NA,60,NA,"duelo","FALSE","0.0","4.0","0.0","bloques","FALSE","FALSE","0.0","0.0",0,"1",NA,2,0,2,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,2,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
"121",121,"Peru",2021,2021-05-30,1,2,"FALSE","0.791666666666667","Jurado Nacional de Elecciones (Perú)",NA,NA,"UNAS Universidad Nacional de San Agustín, Arequipa","Doris Cornejo Paredes;César Espinosa Llerena",NA,2,"Keiko Fujimori Higuchi;Pedro Castillo","sin ausencias conocidas",NA,180,NA,"moderadores;libre;virtuales","FALSE","3.0","5.0","0.0","bloques","FALSE","FALSE","0.0","0.0",0,"1",NA,2,0,2,"FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,2,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
"122",122,"Paraguay",1993,NA,0,1,NA,NA,"NA",NA,NA,NA,"Oscar Acosta",NA,NA,"sin datos","sin datos",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"NA",NA,1,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,9,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"123",123,"Paraguay",1998,1998-05-08,1,1,NA,NA,"NA",NA,NA,NA,NA,NA,NA,"sin datos","sin datos",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"NA",NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,4,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"124",124,"Paraguay",2003,2003-02-25,1,1,NA,"0.854166666666667","Canal 13 (Paraguay)",NA,NA,"Hotel Excélsior","Humberto Rubín","Ricardo Rodríguez Silguero;Milda Rivarola;Lino Morel;Arsenio Vasconsellos;Jesús Montero Tirado;Rubén Mujic",5,"Nicanor Duarte Frutos;Julio César Franco;Pedro Fadul;Guillermo Sánchez Guffanti;Diego Abente","sin ausencias conocidas",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1","6",1,0,5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,9,0.555555555555556,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"125",125,"Paraguay",2008,2008-04-17,1,1,NA,NA,"Telefuturo","""Paraguay decide""",NA,NA,"Humberto Rubín;Hugo Rubín",NA,3,"Lino Oviedo;Blanca Odelard;Pedro Fadul","sin ausencias conocidas",NA,NA,NA,"moderadores;expositivo","FALSE","0.0","0.0","0.0","bloques","FALSE","FALSE","0.0","0.0",0,"1",NA,2,0,3,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",1,7,0.428571428571428,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"126",126,"Paraguay",2008,2008-04-03,1,1,NA,NA,"CNN en Español;Canal 9 SNT (Paraguay)",NA,NA,"Centro Paraguayo-Japonés de Asunción.","Carlos Montero;Mario Ferreiro",NA,4,"Lino Oviedo;Blanca Odelard;Fernando Lugo;Pedro Fadul","sin ausencias conocidas",NA,60,NA,"moderadores","FALSE","1.0","0.0","0.0","puntuales","FALSE","FALSE","0.0","0.0",0,"2",NA,2,0,4,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",1,7,0.571428571428571,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"127",127,"Paraguay",2013,2013-02-25,1,1,NA,"0.8125","Universidad San Carlos;Asociación Rural del Paraguay (ARP);Unión de Gremios de la Producción (UGP);Federación de Cooperativas de Producción (FECOPROD)","¨Foro de Agronegocios. Futuro del sector productivo¨",NA,"Teatro Municipal de Asunción ""Ignacio A. Pane""","Benjamín Fernández Bogado",NA,4,"Horacio Cartes;Efraín Alegre;Miguel Carrizosa;Mario Ferreiro","sin ausencias conocidas",NA,NA,NA,"moderadores","FALSE","0.0","0.0","0.0","monotema","FALSE","FALSE","0.0","0.0",0,"4",NA,1,0,4,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",1,11,0.363636363636364,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE
"128",128,"Paraguay",2013,2013-03-24,1,1,NA,"0.875","DENDE Democracia En Desarrollo;CERNECO Centro de Regulación, Normas y Estudios de la Comunicación",NA,NA,NA,"Christian Nielsen","Soledad Núñez;Beltrán Macchi;Shelia Abed;Yan Speranza",4,"Horacio Cartes; Efraín Alegre;Miguel Carrizosa;Mario Ferreiro","sin ausencias conocidas",NA,NA,NA,"moderadores;expertos","FALSE","0.0","0.0","0.0","bloques","FALSE","FALSE","Profesionales","4.0",0,"2","4",1,0,4,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,11,0.363636363636364,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"129",129,"Paraguay",2013,2013-03-17,1,1,NA,"0.875","DENDE Democracia En Desarrollo;CERNECO Centro de Regulación, Normas y Estudios de la Comunicación",NA,NA,"Banco Central","Christian Nielsen","Teresa Rivarola de Velilla;Yan Speranza;Soledad Núñez;César Jure",4,"Horacio Cartes; Efraín Alegre; Miguel Carrizosa;Mario Ferreiro","sin ausencias conocidas",NA,NA,NA,"moderadores;expertos","FALSE","0.0","0.0","0.0","bloques","FALSE","FALSE","Profesionales","4.0",0,"2","4",1,0,4,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,11,0.363636363636364,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"130",130,"Paraguay",2013,2013-01-24,1,1,NA,"0.875","Unicanal","Programa ""El Péndulo""",NA,NA,"Carlos Peralta",NA,5,"Efraín Alegre;Miguel Carrizosa;Mario Ferreiro;Lino Oviedo;Aníbal Carrillo","sin ausencias conocidas",NA,NA,NA,"moderadores","FALSE","0.0","0.0","0.0","puntuales","FALSE","FALSE","0.0","0.0",0,"1",NA,1,0,5,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",1,11,0.454545454545454,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"131",131,"Paraguay",2018,2018-04-16,1,1,NA,"0.833333333333333","DENDE Democracia En Desarrollo",NA,NA,NA,"Carlos Peralta","Menchi Barriocanal;Carolos Troche",2,"Efraín Alegre;Mario Abdo Benítez","sin ausencias conocidas",NA,120,NA,"moderadores;periodistas","FALSE","0.0","0.0","0.0","bloques","FALSE","FALSE","0.0","0.0",0,"1","2",1,0,2,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",1,10,0.2,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"132",132,"Paraguay",2023,2022-03-26,1,1,"FALSE","0.8333333333333334","BM online",NA,"FALSE",NA,"Bruno Masi;Albert Campos López Moreira",NA,5,"Paraguayo Cubas;Euclides Acevedo;Jorge Gómez Otaño;Luis Talavera;Alfredo Luis Machuca Doldán","sin ausencias conocidas",NA,130,NA,"moderadores","FALSE","0.0","2.0","FALSE","preguntas","FALSE","TRUE","no aplica","no aplica",0,"1",NA,2,0,5,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1,13,0.384615384615385,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"133",133,"Ecuador",1979,1978-05-27,1,1,NA,NA,"Canal 10 Telecentro;Círculo de Periodistas del Guayas",NA,NA,NA,"Cyrano Tama Paz",NA,6,"Jaime Roldós;Sixto Durán Ballén;Raúl Clemente Huerta;Rodrigo Borja;Abdón Calderón;René Maugé","sin ausencias conocidas",NA,NA,NA,"NA","NA","NA","NA","NA",NA,"NA","NA",NA,NA,0,"2",NA,1,0,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,2,6,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"134",134,"Ecuador",1979,1979-02-05,1,2,NA,NA,"Ecuavisa","Programa “Ante la Opinión” transmitido por Ecuavisa (Canal 2 de Quito;Canal 8 de Guayaquil)",NA,NA,"Diego Oquendo",NA,2,"Sixto Durán Ballén;Jaime Roldós","sin ausencias conocidas",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1",NA,1,0,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,2,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"135",135,"Ecuador",1984,1984-04-29,1,2,NA,"0.833333333333333","Canal 10 Telecentro;AER Asociación Ecuatoriana de Radiodifusión",NA,NA,NA,"Alejandro Carrión",NA,2,"Rodrigo Borja; León Febres Cordero","sin ausencias conocidas",NA,120,NA,"duelo","FALSE","0.0","4.0","0.0","libre","FALSE","FALSE","0.0","0.0",0,"2",NA,1,0,2,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",2,2,1,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"136",136,"Ecuador",1992,1992-02-28,1,1,NA,NA,"Cámara de Industriales de Pichincha",NA,NA,NA,NA,NA,NA,"sin datos","sin ausencias conocidas",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1",NA,NA,0,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,12,NA,0,NA,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"137",137,"Ecuador",1992,1992-04-17,1,1,NA,NA,"Cámara de la Construcción de Quito",NA,NA,NA,NA,NA,NA,"sin datos","sin ausencias conocidas",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1",NA,NA,0,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,12,NA,0,NA,0,0,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"138",138,"Ecuador",2006,2006-08-22,1,1,NA,NA,"Cámara de Comercio de Guayaquil",NA,NA,"Expo Plaza","Andrés Oppenheimer",NA,5,"Rafael Correa;Cynthia Viteri;León Roldós;Fernando Rosero;Álvaro Noboa","Luis Macas Ambuludi",NA,NA,NA,"moderadores","FALSE","0.0","0.0","0.0","monotema","FALSE","FALSE","0.0","0.0",0,"1",NA,1,1,6,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2,13,0.461538461538462,2.19,0.166666666666667,0.365,1,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"139",139,"Ecuador",2006,2006-09-26,1,1,NA,NA,"Cámara de Comercio de Quito",NA,NA,NA,"Gonzalo Ruiz Álvarez",NA,NA,"sin datos","sin datos",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1",NA,1,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,13,NA,NA,NA,NA,NA,"NADA","NADA","NADA",0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"140",140,"Ecuador",2006,2006-10-05,1,1,NA,"0.833333333333333","CNN en Español;Ecuavisa","""Foro Presidencial Ecuador 2006""",NA,"Teatro Sucre de Quito","Alfonso Espinosa de los Monteros;Claudia Palacios",NA,4,"Cynthia Viteri;León Roldós;Rafael Correa;Álvaro Noboa","sin ausencias conocidas",NA,NA,NA,"moderadores","NA","0.0","NA","0.0","puntuales","NA","NA",NA,NA,0,"2",NA,2,0,4,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,13,0.307692307692308,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"141",141,"Ecuador",2013,2012-12-12,1,1,NA,"0.791666666666667","Cámara de Comercio de Guayaquil",NA,NA,"Centro de Convenciones de Guayaquil","Andrea Bernal",NA,6,"Lucio Gutiérrez;Álvaro Noboa;Nelson Zavala;Guillermo Lasso;Mauricio Rodas;Norman Wray","Rafael Correa;Alberto Acosta",NA,180,NA,"moderadores","FALSE","0.0","3.0","0.0","puntuales","TRUE","FALSE","0.0","0.0",0,"1",NA,1,2,8,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",1,8,1,60.96,0.25,15.24,1,"POSIBILIDAD","POSIBILIDAD","POSIBILIDAD",1,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE
"142",142,"Ecuador",2017,2017-01-25,1,1,NA,"0.875","Cámara de Comercio de Guayaquil","""Ecuador Decide"", #Debate2017",NA,"Centro de Convenciones de Guayaquil",NA,NA,7,"Abdalá Bucaram;Guillermo Lasso;Washington Besantes;Patricio Zuquilanda;Ivan Espinel;Paco Moncayo;Cynthia Viteri","Lenin Moreno",NA,NA,NA,"moderadores","TRUE","0.0","2.0","0.0","puntuales","FALSE","TRUE","0.0","0.0",0,"1",NA,NA,1,8,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,8,1,39.36,0.125,4.92,1,"POSIBILIDAD","POSIBILIDAD","POSIBILIDAD",1,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE
"143",143,"Ecuador",2021,2017-02-05,1,1,NA,"0.833333333333333","Grupo El Comercio (Ecuador)","""Diálogo Presidencial 2017. El gran encuentro"", #Diálogo2017",NA,"Quito","Gonzalo Ruiz Álvarez",NA,8,"Abdalá Bucaram;Guillermo Lasso;Washington Besantes;Patricio Zuquilanda;Ivan Espinel;Paco Moncayo;Cynthia Viteri;Lenin Moreno","sin ausencias conocidas",NA,120,NA,"expositivo","FALSE","0.0","3.0","0.0","bloques","TRUE","FALSE","0.0","0.0",0,"1",NA,1,0,8,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",2,16,0.5,0,0,0,0,"OBLIGACIONES","ORGANIZAR","OBLIGACION",4,4,3,11,FALSE,FALSE,FALSE,FALSE,FALSE
"144",144,"Ecuador",2021,2021-01-16,1,1,NA,"0.833333333333333","Cámara Nacional Electoral (Ecuador)",NA,NA,"TC Televisión","Ruth Del Salto;Andrés Jungbluth",NA,16,"Andrés Arauz;Yaku Pérez;Isidro Romero;Gustavo Larrea;Carlos Sagnay;Giovanny Andrade;Paúl Carrasco;Ximena Peña;Guillermo Lasso;Guillermo Celi;Lucio Gutiérrez;Xavier Hervas; César Montúfar;Gerson Almeida;Juan Fernando Velasco;Pedro Freile","sin ausencias conocidas","2.0",150,"TRUE","moderadores","FALSE","0.0","3.0","0.0","bloques","TRUE","FALSE","0.0","0.0",0,"1",NA,2,0,16,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,16,1,0,0,0,0,"OBLIGACIONES","ORGANIZAR","OBLIGACION",4,4,3,11,FALSE,FALSE,FALSE,TRUE,FALSE
"145",145,"Ecuador",2021,2021-01-09,1,1,NA,"0.833333333333333","TVC Televicentro;Grupo El Comercio (Ecuador)","Debate Presidencial 2021",NA,"Teatro Nacional de la Casa de la Cultura Ecuatoriana","María Fernanda Suasnavas;Xavier Basantes",NA,14,"el primero: Isidro Romero;Gustavo Larrea;Carlos Sagnay;Giovanny Andrade;Paúl Carrasco;Ximena Peña;Guillermo Lasso; el segundo:  Guillermo Celi;Lucio Gutiérrez;Xavier Hervas; César Montúfar;Gerson Almeida;Juan Fernando Velasco;Pedro Freile","Andrés Arauz;Yaku Pérez","en dos días",NA,NA,"expositivo","FALSE","0.0","3.0","0.0","bloques","TRUE","FALSE","0.0","0.0",0,"2",NA,2,2,16,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",2,16,1,52.11,0.125,6.51375,1,"OBLIGACIONES","ORGANIZAR","OBLIGACION",4,4,3,11,TRUE,FALSE,FALSE,FALSE,FALSE
"146",146,"Ecuador",2021,2021-01-14,1,1,NA,"0.833333333333333","Cámara de Comercio de Guayaquil;UEES Universidad del Espíritu Santo","""El momento de la Verdad""",NA,"Centro de Convenciones de la Universidad de Especialidades Espíritu Santo (UEES)","Andrea Bernal",NA,13,"Guillermo Lasso;Giovanny Andrade;Gerson Almeida;Paúl Carrasco;Guillermo Celi;Pedro Freile;Xavier Hervas;Ximena Peña;Gustavo Larrea;Juan Fernando Velasco;Lucio Gutiérrez;César Montúfar;Carlos Sagnay","Andrés Arauz;Yaku Pérez;Isidro Romero","en dos días",NA,NA,"moderadores","FALSE","0.0","2.0","0.0","bloques","FALSE","TRUE","0.0","0.0",0,"2",NA,1,3,16,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,16,1,53.97,0.1875,10.119375,1,"OBLIGACIONES","ORGANIZAR","OBLIGACION",4,4,3,11,FALSE,TRUE,TRUE,FALSE,FALSE
"147",147,"Ecuador",2021,2021-03-21,1,2,NA,"0.833333333333333","Cámara Nacional Electoral (Ecuador)",NA,NA,"Guayaquil","Claudia Arteaga Serrano",NA,2,"Andrés Arauz;Guillermo Lasso","sin ausencias conocidas",NA,NA,"TRUE","moderadores;duelo","FALSE","0.0","4.0","0.0","bloques;libre","TRUE","FALSE","0.0","0.0",0,"1",NA,1,0,2,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",2,2,1,0,0,0,0,"OBLIGACIONES","ORGANIZAR","OBLIGACION",4,4,3,11,FALSE,FALSE,FALSE,TRUE,FALSE
"148",148,"Ecuador",2023,2023-08-13,1,1,"FALSE","0.7916666666666666","Cámara Nacional Electoral (Ecuador)","#EcuadorDebate2023","FALSE",NA,"Gisella Bayona;Andrés Jungbluth",NA,7,"Yaku Pérez;Bolívar Armijos;Luisa González;Xavier Hervas;Daniel Noboa Azin;Otto Sonnenholzner;Jan Topic","sin ausencias conocidas",NA,180,NA,"moderadores","FALSE","0.0","3.0","FALSE","bloques;preguntas","TRUE","FALSE","no aplica","no aplica",0,"1",NA,2,0,7,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,8,0.875,0,0,0,0,"OBLIGACIONES","ORGANIZAR","OBLIGACION",4,4,3,11,FALSE,FALSE,FALSE,TRUE,FALSE
"149",149,"Ecuador",2023,2023-10-01,1,2,"FALSE","0.7916666666666666","Cámara Nacional Electoral (Ecuador)","#EcuadorDebate2023","FALSE",NA,"Ruth Del Salto",NA,2,"Luisa González;Daniel Noboa Azin","sin ausencias conocidas",NA,120,NA,"moderadores","FALSE","0.0","3.0","FALSE",NA,"TRUE","FALSE","no aplica","no aplica",0,"1",NA,1,0,2,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,2,2,1,0,0,0,0,"OBLIGACIONES","ORGANIZAR","OBLIGACION",4,4,3,11,FALSE,FALSE,FALSE,TRUE,FALSE
"150",150,"Uruguay",1984,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"Julio María Sanguinetti;Alberto Zumarán","sin ausencias conocidas",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,NA,NA,NA,0,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,7,0.285714285714286,0,0,0,0,"NADA","NADA","NADA",0,0,0,0,NA,NA,NA,NA,NA
