"","cname","cname_year","version","year","egov_hci","wdi_litrad","undp_hdi","wdi_popurb","wvs_pmi4","wvs_pmi12","ihme_hle_0104t","who_let","wdi_gdpcappppcon2017","wdi_internet","egov_tii","rsf_pfi","wvs_confpr","wvs_conftv","bti_foe","ideavt_presvt","diat_ti","nelda_mbbe","atop_transyr","nelda_fme","p_durable","bmr_demdur","bmr_dem","bmr_dembr","bmr_demtran","gol_pest","p_polity2","ideavt_prescv","chga_demo","vdem_edcomp_thick","vdem_mecorrpt","vdem_partip","vdem_polyarchy","vdem_liberal","vdem_egal","vdem_dl_delib","cses_pc","gol_enep","gol_enep1","gol_enpres","wvs_confpp","nelda_vcdbe","bti_ci","jw_persr","cat_pais"
"754","Guatemala","Guatemala 1997","QoGStdTSjan24",1997,NA,NA,0.52499998,44.323,NA,NA,58.169083,NA,6181.17234432379,0.095476021,NA,NA,NA,NA,NA,NA,54,NA,0,NA,1,12,1,3,0,2,8,NA,1,0.604,2.688,0.571,0.501,0.513,0.305,0.677,NA,5.9,6.035,4.75,NA,NA,NA,1,"Guatemala"
"755","Guatemala","Guatemala 1998","QoGStdTSjan24",1998,NA,NA,0.53399998,44.659,NA,NA,58.276409,NA,6338.33807417112,0.466590444,NA,NA,NA,NA,NA,NA,54,NA,0,NA,2,13,1,3,0,2,8,NA,1,0.604,2.688,0.571,0.501,0.519,0.305,0.677,NA,5.9,6.035,4.75,NA,NA,NA,1,"Guatemala"
"756","Guatemala","Guatemala 1999","QoGStdTSjan24",1999,NA,NA,0.542,44.995,NA,NA,58.968948,NA,6428.04797639113,0.592652945,NA,NA,NA,NA,NA,40.39,52,0,0,0,3,14,1,3,0,2,8,0,1,0.607,2.688,0.567,0.503,0.52,0.305,0.718,NA,3.76,3.765,2.97,NA,1,NA,1,"Guatemala"
"757","Guatemala","Guatemala 2000","QoGStdTSjan24",2000,NA,NA,0.55000001,45.332,NA,NA,59.222004,66.8,6499.88328517311,0.712332905,NA,NA,NA,NA,NA,NA,51,NA,1,NA,4,15,1,3,0,2,8,NA,1,0.634,2.688,0.56,0.553,0.627,0.311,0.636,NA,3.76,3.765,2.97,NA,NA,NA,1,"Guatemala"
"758","Guatemala","Guatemala 2001","QoGStdTSjan24",2001,NA,NA,0.55599999,45.668,NA,NA,59.563377,NA,6493.60646967771,1.738201782,NA,NA,NA,NA,NA,NA,51,NA,0,NA,5,16,1,3,0,2,8,NA,1,0.634,2.688,0.56,0.553,0.628,0.311,0.636,NA,3.76,3.765,2.97,NA,NA,NA,1,"Guatemala"
"759","Guatemala","Guatemala 2002","QoGStdTSjan24",2002,0.62,69.1017303466797,0.56099999,46.005,NA,NA,59.969761,NA,6589.73707436894,3.39174627,0.043880001,NA,NA,NA,NA,NA,51,NA,0,NA,6,17,1,3,0,2,8,NA,1,0.634,2.688,0.56,0.553,0.63,0.311,0.636,NA,3.76,3.765,2.97,NA,NA,NA,1,"Guatemala"
"760","Guatemala","Guatemala 2003","QoGStdTSjan24",2003,0.64999998,NA,0.56599998,46.318,NA,NA,60.166885,NA,6612.66987730145,4.548854908,0.050650001,NA,NA,NA,NA,46.78,52,0,0,0,7,18,1,3,0,2,8,0,1,0.637,2.688,0.56,0.556,0.63,0.311,0.636,NA,5.49,6.28071093384026,3.77,NA,1,NA,1,"Guatemala"
"761","Guatemala","Guatemala 2004","QoGStdTSjan24",2004,0.64999998,NA,0.57099998,46.616,1.6855234,1.8200798,60.3293,NA,6676.70453318824,5.1,0.048390001,NA,2.4148149,2.4801641,NA,NA,58,NA,0,NA,8,19,1,3,0,2,8,NA,1,0.656,2.688,0.556,0.57,0.643,0.311,0.636,NA,5.49,6.28071093384026,3.77,1.6262929,NA,NA,1,"Guatemala"
"762","Guatemala","Guatemala 2005","QoGStdTSjan24",2005,NA,NA,0.574,46.913,NA,NA,60.253712,NA,6753.68253599957,5.7,NA,NA,NA,NA,5,NA,58,NA,0,NA,9,20,1,3,0,2,8,NA,1,0.656,2.688,0.551,0.57,0.639,0.311,0.636,NA,5.49,6.28071093384026,3.77,NA,NA,5,1,"Guatemala"
"763","Guatemala","Guatemala 2006","QoGStdTSjan24",2006,NA,NA,0.58099997,47.21,NA,NA,60.593681,NA,6972.38159210706,6.5,NA,NA,NA,NA,NA,NA,59,NA,0,NA,10,21,1,3,0,2,8,NA,1,0.656,2.688,0.547,0.57,0.64,0.311,0.636,NA,5.49,6.28071093384026,3.77,NA,NA,NA,NA,"Guatemala"
"764","Guatemala","Guatemala 2007","QoGStdTSjan24",2007,0.68494999,NA,0.58999997,47.508,NA,NA,61.015785,NA,7269.2062604465,7.3,0.12366,NA,NA,NA,6,48.15,60,0,0,0,11,22,1,3,0,2,8,0,1,0.663,2.688,0.543,0.576,0.649,0.311,0.636,NA,7.74,7.74,5.57,NA,0,6,NA,"Guatemala"
"765","Guatemala","Guatemala 2008","QoGStdTSjan24",2008,NA,NA,0.59600002,47.807,NA,NA,61.237732,NA,7365.2804361703,8.3,NA,NA,NA,NA,NA,NA,60,NA,0,NA,12,23,1,3,0,2,8,NA,1,0.681,2.688,0.538,0.59,0.65,0.319,0.636,NA,7.74,7.74,5.57,NA,NA,NA,NA,"Guatemala"
"766","Guatemala","Guatemala 2009","QoGStdTSjan24",2009,0.72289997,NA,0.60000002,48.104,NA,NA,61.194527,NA,7262.50010896451,9.3,0.15282001,NA,NA,NA,6,NA,59,NA,0,NA,13,24,1,3,0,2,8,NA,NA,0.681,2.688,0.534,0.591,0.65,0.319,0.636,NA,7.74,7.74,5.57,NA,NA,6,NA,"Guatemala"
"767","Guatemala","Guatemala 2010","QoGStdTSjan24",2010,NA,NA,0.60500002,48.403,NA,NA,61.482273,69.3,7335.98897429945,10.5,NA,NA,NA,NA,NA,NA,58,NA,0,NA,14,25,1,3,0,2,8,NA,NA,0.675,2.688,0.529,0.586,0.652,0.317,0.637,NA,7.74,7.74,5.57,NA,NA,NA,NA,"Guatemala"
"768","Guatemala","Guatemala 2011","QoGStdTSjan24",2011,0.62839001,NA,0.611,48.701,NA,NA,61.772972,NA,7503.67465594417,12.3,0.22465,NA,NA,NA,6,60.83,NA,0,0,0,15,26,1,3,0,2,8,0,NA,0.673,2.688,0.525,0.586,0.645,0.317,0.625,NA,6.39,6.39,4.46,NA,1,6,NA,"Guatemala"
"769","Guatemala","Guatemala 2012","QoGStdTSjan24",2012,NA,78.2648620605469,0.616,49,NA,NA,62.078957,NA,7590.75546737921,16,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,27,1,3,0,2,8,NA,NA,0.665,2.688,0.525,0.576,0.639,0.304,0.587,NA,6.39,6.39,4.46,NA,NA,NA,NA,"Guatemala"
"770","Guatemala","Guatemala 2013","QoGStdTSjan24",2013,0.52719998,77.0386734008789,0.62,49.311,NA,NA,62.256123,NA,7734.11770732066,19.7,0.27125001,NA,NA,NA,5,NA,NA,NA,0,NA,17,28,1,3,0,2,8,NA,NA,0.659,2.845,0.523,0.578,0.693,0.298,0.588,NA,6.39,6.39,4.46,NA,NA,7,NA,"Guatemala"
"771","Guatemala","Guatemala 2014","QoGStdTSjan24",2014,NA,81.2858963012695,0.63700002,49.634,NA,NA,62.422295,NA,7939.37437823934,23.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18,29,1,3,0,2,8,NA,NA,0.67,2.845,0.523,0.582,0.698,0.312,0.588,NA,6.39,6.39,4.46,NA,NA,NA,NA,"Guatemala"
"772","Guatemala","Guatemala 2015","QoGStdTSjan24",2015,0.5345,NA,0.639,49.971,NA,NA,62.536797,70.9,8125.65553391647,28.80594156,0.23576,NA,NA,NA,6,56.32,NA,0,0,0,19,30,1,3,0,3,8,0,NA,0.687,2.845,0.535,0.599,0.715,0.304,0.591,NA,9.542723,9.542723,7.421646,NA,1,6,NA,"Guatemala"
"773","Guatemala","Guatemala 2016","QoGStdTSjan24",2016,NA,NA,0.639,50.319,NA,NA,62.664463,NA,8206.04798668298,34.50932609,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20,31,1,3,0,3,8,NA,NA,0.723,2.845,0.535,0.631,0.71,0.308,0.553,NA,9.542723,9.542723,7.421646,NA,NA,NA,NA,"Guatemala"
"774","Guatemala","Guatemala 2017","QoGStdTSjan24",2017,0.55239999,NA,0.63999999,50.68,NA,NA,62.896519,NA,8322.21680991504,37.9,0.29409999,NA,NA,NA,6,NA,NA,NA,0,NA,21,32,1,3,0,NA,8,NA,NA,0.718,2.836,0.517,0.624,0.717,0.304,0.547,NA,NA,NA,NA,NA,NA,6,NA,"Guatemala"
"775","Guatemala","Guatemala 2018","QoGStdTSjan24",2018,NA,80.810676574707,0.63999999,51.054,NA,NA,62.922512,NA,8469.11528803522,41.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,33,1,3,0,NA,8,NA,NA,0.709,2.836,0.521,0.589,0.675,0.322,0.421,NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala"
"776","Guatemala","Guatemala 2019","QoGStdTSjan24",2019,0.55199999,NA,0.64200002,51.439,NA,NA,63.010818,72,8673.00201631063,44.40104984,0.48280001,NA,NA,NA,5,62.16,NA,1,NA,0,NA,34,1,3,0,NA,NA,0,NA,0.684,2.836,0.519,0.564,0.663,0.287,0.467,NA,NA,NA,NA,NA,1,6,NA,"Guatemala"
"777","Guatemala","Guatemala 2020","QoGStdTSjan24",2020,NA,NA,0.63499999,51.836,1.8921078,2.0500927,NA,NA,8389.10673604404,47.51234167,NA,NA,2.0162735,2.0374289,NA,NA,NA,NA,NA,NA,NA,35,1,3,0,NA,NA,NA,NA,0.621,2.836,0.556,0.541,0.661,0.306,0.461,NA,NA,NA,NA,1.5915378,NA,NA,NA,"Guatemala"
"778","Guatemala","Guatemala 2021","QoGStdTSjan24",2021,0.5596,NA,0.62699997,52.245,NA,NA,NA,NA,8927.30195533989,50.84164945,0.43279999,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587,2.836,0.541,0.49,0.571,0.288,0.439,NA,NA,NA,NA,NA,NA,6,NA,"Guatemala"
"779","Guatemala","Guatemala 2022","QoGStdTSjan24",2022,NA,84.2699966430664,NA,52.666,NA,NA,NA,NA,9162.05278751063,NA,NA,47.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2.822,0.496,0.435,0.511,0.274,0.44,NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala"
"780","Guatemala","Guatemala 2023","QoGStdTSjan24",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala"
"781","Honduras","Honduras 1946","QoGStdTSjan24",1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10,108,0,0,0,NA,-3,NA,0,0.21,1.835,0.301,0.154,0.213,0.08,0.102,NA,NA,NA,NA,NA,NA,NA,NA,"Honduras"
"782","Honduras","Honduras 1947","QoGStdTSjan24",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11,109,0,0,0,NA,-3,NA,0,0.213,1.835,0.303,0.157,0.213,0.079,0.102,NA,NA,NA,NA,NA,NA,NA,NA,"Honduras"
"783","Honduras","Honduras 1948","QoGStdTSjan24",1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.97,NA,1,1,0,12,110,0,0,0,NA,-3,1,0,0.221,1.835,0.303,0.164,0.216,0.079,0.102,NA,NA,NA,NA,NA,1,NA,NA,"Honduras"
"784","Honduras","Honduras 1949","QoGStdTSjan24",1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13,111,0,0,0,NA,-3,NA,0,0.248,1.835,0.313,0.189,0.215,0.079,0.204,NA,NA,NA,NA,NA,NA,NA,NA,"Honduras"
"785","Honduras","Honduras 1950","QoGStdTSjan24",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14,112,0,0,0,NA,-3,NA,0,0.264,1.835,0.387,0.247,0.308,0.178,0.29,NA,NA,NA,NA,NA,NA,NA,NA,"Honduras"
"786","Honduras","Honduras 1951","QoGStdTSjan24",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,113,0,0,0,NA,-3,NA,0,0.264,1.835,0.387,0.247,0.308,0.178,0.29,NA,NA,NA,NA,NA,NA,NA,NA,"Honduras"
"787","Honduras","Honduras 1952","QoGStdTSjan24",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,114,0,0,0,NA,-3,NA,0,0.264,1.835,0.387,0.247,0.308,0.178,0.29,NA,NA,NA,NA,NA,NA,NA,NA,"Honduras"
"788","Honduras","Honduras 1953","QoGStdTSjan24",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17,115,0,0,0,NA,-3,NA,0,0.264,1.835,0.446,0.247,0.308,0.178,0.29,NA,NA,NA,NA,NA,NA,NA,NA,"Honduras"
