"","cat_pais","ncat_eleccion","ncat_ronda","n_candidaturas","n_debates_eleccion","dico_debates_eleccion","n_debates_frontrunner_presente","n_debates_frontycha_presentes","n_debates_frontORcha_presentes","dico_frontrunner_presente","dico_frontycha_presentes","dico_frontORcha_presentes","lagged_n_debates_eleccion","lagged_n_debates_frontrunner_presente","lagged_n_debates_frontORcha_presentes","lagged_dico_debates_eleccion","lagged_dico_frontrunner_presente","lagged_dico_frontORcha_presentes","lagged_all_previous_elec","lagged_all_previous_elec_frontrunner_presente","lagged_all_previous_debates","lagged_all_previous_debates_frontrunner_presente","lagged_dico_any_previous_elec","lagged_dico_any_previous_elec_frontrunner_presente","electionid","turnout","sd_mean_encuestas_candidato","sd_vote_","concentracion","competitividad","incumbente","frontrunner","winner","challenger","previous_year","start_year","mean_prop_elecciones_con_debates_periodo_previo","n_elecciones_año_anterior_region","n_elecciones_año_anterior_region_con_debates","n_elecciones_año_anterior_region_con_frontrunner","prop_elecciones_año_anterior_region_con_debates","prop_elecciones_año_anterior_region_con_frontrunner","cat_primer_debate","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_totreg","average_confianza_tv","average_confianza_ppols","median_confianza_tv","median_confianza_ppols","average_scaled_confianza_tv","average_scaled_confianza_ppols","sd_confianza_tv","sd_confianza_ppols","dico_confianza_tv_0","dico_confianza_tv_1","dico_confianza_tv_2","dico_confianza_tv_3","dico_confianza_ppols_0","dico_confianza_ppols_1","dico_confianza_ppols_2","dico_confianza_ppols_3","average_dias_tv","median_dias_tv","sd_dias_tv","int_average_confianza_tv","int_average_confianza_ppols","int_average_dias_tv","wave","average_confianza_medios","average_scaled_confianza_medios","average_confianza_medios_recat","average_confianza_tv_medios_latin_lapop","average_scaled_confianza_tv_medios_latin_lapop","int_average_confianza_tv_medios_latin_lapop","int_average_scaled_confianza_tv_medios_latin_lapop","año_reforma","consec_reforma_pais","prohibicion_propaganda","acceso_gratuito","distribucion_tiempos","franja_presidente","cname","cname_year","version","egov_hci","wdi_litrad","undp_hdi","wdi_popurb","wvs_pmi4","wvs_pmi12","ihme_hle_0104t","who_let","wdi_gdpcappppcon2017","wdi_internet","egov_tii","rsf_pfi","wvs_confpr","wvs_conftv","bti_foe","diat_ti","nelda_mbbe","atop_transyr","nelda_fme","p_durable","bmr_demdur","bmr_dem","bmr_dembr","bmr_demtran","gol_pest","p_polity2","ideavt_prescv","ideavt_presvt","chga_demo","cses_pc","gol_enep","gol_enep1","gol_enpres","wvs_confpp","nelda_vcdbe","bti_ci","jw_persr"
"232","Guatemala",2003,1,11,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,NA,1,NA,1,NA,"Guatemala 2003-11-09",57.9,12.8349465107777,12.7868721044001,55.9666666666667,20.4666666666667,"Efrain Rios Montt","Oscar Berger","Oscar Berger","Alvaro Colom",2002,1999,0.357142857142857,8,6,2,0.75,0.25,1985,0,0,0,0,1.19185423365488,0.358613217768147,1,0,-0.234939501669787,-0.504852994843877,0.988484171481844,0.681566258692279,0.284294234592445,0.277335984095427,0.269383697813121,0.0964214711729622,0.6779324055666,0.167992047713718,0.0536779324055666,0.0178926441351889,3.66251728907331,4,0.637748613772123,1.19185423365488,0.358613217768147,3.66251728907331,NA,NA,NA,NA,1.19185423365488,-0.234939501669787,1.19185423365488,-0.234939501669787,1985,"Guatemala_01",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 2003","QoGStdTSjan24",0.64999998,NA,0.56599998,46.318,NA,NA,60.166885,NA,6612.66987730145,4.548854908,0.050650001,NA,NA,NA,NA,52,0,0,0,7,18,1,3,0,2,8,0,46.78,1,NA,5.49,6.28071093384026,3.77,NA,1,NA,1
"233","Guatemala",2007,1,14,1,1,1,1,1,1,1,1,2,NA,NA,1,NA,NA,2,NA,3,NA,1,NA,"Guatemala 2007-09-09",60.2,16.0610513488197,10.1045329761779,70.5,13.9,"Alejandro Giammattei","Alvaro Colom","Alvaro Colom","Otto Perez Molina",2006,2003,0.567307692307692,13,10,5,0.769230769230769,0.384615384615385,1985,0,0,0,0,1.35494155154091,0.882536382536383,1,1,-0.0587892840850055,0.113031424900769,0.921059474241909,0.860587251537856,0.184,0.346,0.304,0.107,0.386,0.336,0.207,0.033,3.11978021978022,3,0.858494061047388,1.35494155154091,0.882536382536383,3.11978021978022,NA,NA,NA,NA,1.35494155154091,-0.0587892840850055,1.35494155154091,-0.0587892840850055,2007,"Guatemala_02",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 2007","QoGStdTSjan24",0.68494999,NA,0.58999997,47.508,NA,NA,61.015785,NA,7269.2062604465,7.3,0.12366,NA,NA,NA,6,60,0,0,0,11,22,1,3,0,2,8,0,48.15,1,NA,7.74,7.74,5.57,NA,0,6,NA
"234","Guatemala",2011,1,10,6,1,5,5,5,1,1,1,1,1,1,1,1,1,3,NA,4,NA,1,NA,"Guatemala 2011-09-11",69.38,15.119897949841,12.2078286357566,57.0095238095238,24.8761904761905,NA,"Otto Perez Molina","Otto Perez Molina","Manuel Baldizon",2010,2007,0.529761904761905,7,7,7,1,1,1985,0,0,0,0,1.28991596638655,0.720257234726688,1,1,-0.129023261331,-0.078351136176492,0.822899897369515,0.74981194943157,0.161,0.417,0.311,0.063,0.408,0.399,0.105,0.021,3.27533039647577,3,0.746300985420154,1.28991596638655,0.720257234726688,3.27533039647577,NA,NA,NA,NA,1.28991596638655,-0.129023261331,1.28991596638655,-0.129023261331,2007,"Guatemala_02",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 2011","QoGStdTSjan24",0.62839001,NA,0.611,48.701,NA,NA,61.772972,NA,7503.67465594417,12.3,0.22465,NA,NA,NA,6,NA,0,0,0,15,26,1,3,0,2,8,0,60.83,NA,NA,6.39,6.39,4.46,NA,1,6,NA
"235","Guatemala",2015,1,14,4,1,1,1,3,1,1,1,7,1,NA,1,1,NA,4,NA,11,NA,1,NA,"Guatemala 2015-09-06",71.33,9.07041895394033,8.34467914302282,43.5,15.9,"Manuel Baldizon","Manuel Baldizon","Jimmy Morales","Sandra Torres",2014,2011,0.645833333333333,12,9,3,0.75,0.25,1985,0,0,0,0,1.49380165289256,0.782383419689119,1,1,0.0911931755200391,-0.00508313749305678,0.990107642460188,0.878689918668009,0.157,0.372,0.243,0.196,0.442,0.349,0.116,0.058,NA,NA,NA,1.49380165289256,0.782383419689119,NA,NA,NA,NA,NA,1.49380165289256,0.0911931755200391,1.49380165289256,0.0911931755200391,2007,"Guatemala_02",0,1,"01.Igualitaria",-999,"Guatemala","Guatemala 2015","QoGStdTSjan24",0.5345,NA,0.639,49.971,NA,NA,62.536797,70.9,8125.65553391647,28.80594156,0.23576,NA,NA,NA,6,NA,0,0,0,19,30,1,3,0,3,8,0,56.32,NA,NA,9.542723,9.542723,7.421646,NA,1,6,NA
"236","Guatemala",2019,1,19,3,1,1,1,3,1,1,1,7,1,NA,1,1,NA,5,NA,18,NA,1,NA,"Guatemala 2019-06-16",61.84,7.46608203493512,5.90540067589466,34.2,11.8,NA,"Sandra Torres","Sandra Torres","Alejandro Giammattei",2018,2015,0.804166666666667,9,6,6,0.666666666666667,0.666666666666667,1985,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.30024181205999,0.518763102725367,NA,NA,NA,NA,NA,NA,NA,1.82846932145178,-0.108385111563236,2016,"Guatemala_03",1,1,"01.Igualitaria",-999,"Guatemala","Guatemala 2019","QoGStdTSjan24",0.55199999,NA,0.64200002,51.439,NA,NA,63.010818,72,8673.00201631063,44.40104984,0.48280001,NA,NA,NA,5,NA,1,NA,0,NA,34,1,3,0,NA,NA,0,62.16,NA,NA,NA,NA,NA,NA,1,6,NA
"237","Guatemala",2023,1,22,8,1,NA,NA,NA,NA,NA,NA,3,1,3,1,1,1,6,NA,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2019,0.770833333333333,6,5,5,0.833333333333333,0.833333333333333,1985,0,0,0,0,1.35181451612903,0.628657921291625,1,0,-0.0621667874699295,-0.186378023393569,0.919689728463211,0.776775330566753,0.178,0.415,0.271,0.128,0.527,0.329,0.111,0.024,NA,NA,NA,1.35181451612903,0.628657921291625,NA,2023,4.17803768680962,-0.150732216509244,2.27002691914973,1.35181451612903,-0.0621667874699295,1.35181451612903,-0.0621667874699295,NA,NA,NA,NA,NA,NA,"Guatemala","Guatemala 2023","QoGStdTSjan24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Colombia",1994,1,18,2,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,1990,0.408333333333333,5,4,1,0.8,0.2,1986,0,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Colombia_01",0,1,"04.Legislativo",-999,"Colombia","Colombia 1994","QoGStdTSjan24",NA,NA,0.63999999,71.328,NA,NA,63.467606,NA,9220.50199339037,0.107173945,NA,NA,NA,NA,NA,67,0,1,0,37,37,1,1,0,2,9,NA,NA,1,NA,2.64,2.67,2.41,NA,1,NA,12
"239","Colombia",1998,1,13,0,0,0,0,0,0,0,0,2,NA,NA,1,NA,NA,2,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,1994,0.3125,2,1,0,0.5,0,1986,0,3,2,5,1.34822934232715,0.74508126603935,1,1,-0.0660391250217807,-0.0490751216484227,0.886457550426371,0.810902917858572,0.186666666666667,0.36,0.3525,0.0891666666666667,0.446666666666667,0.358333333333333,0.14,0.0291666666666667,NA,NA,NA,1.34822934232715,0.74508126603935,3.10359618012982,NA,NA,NA,NA,1.34822934232715,-0.0660391250217807,1.34822934232715,-0.0660391250217807,1994,"Colombia_01",0,1,"04.Legislativo",-999,"Colombia","Colombia 1998","QoGStdTSjan24",NA,NA,0.66500002,73.098,1.8741722,NA,64.818626,NA,9578.65601184842,1.126225245,NA,NA,2.3164089,2.374958,NA,60,0,0,0,41,41,1,1,0,2,7,NA,NA,1,NA,3.5,3.9,3.14,1.5751944,1,NA,12
"240","Colombia",2010,1,9,5,1,5,5,5,1,1,1,4,NA,NA,1,NA,NA,5,NA,12,NA,1,NA,"Colombia 2010-05-30",49.2700004577637,15.2611669315254,16.6880356453561,69.9627351306734,3.85556193760463,NA,"Juan Manuel Santos","Juan Manuel Santos","Antanas Mockus",2009,2006,0.472069597069597,7,2,0,0.285714285714286,0,1986,0,3,2,5,1.57407407407407,0.889365351629503,2,1,0.177895223481006,0.121085112710933,0.847455918927503,0.817579453875474,0.105,0.340833333333333,0.415,0.129166666666667,0.36,0.383333333333333,0.204166666666667,0.0241666666666667,3.11197243755383,3,0.817609838196385,1.57407407407407,0.889365351629503,3.11197243755383,2010,4.68876860622463,0.130445600418451,2.63483471873188,1.57407407407407,0.177895223481006,1.57407407407407,0.177895223481006,1994,"Colombia_01",0,1,"04.Legislativo",-999,"Colombia","Colombia 2010","QoGStdTSjan24",NA,93.3723297119141,0.72600001,77.964,NA,NA,67.768883,77.1,11890.2030772166,36.5,NA,NA,NA,NA,NA,66,0,0,0,53,53,1,1,0,2,7,0,44.35,NA,NA,5.96,5.96773598810093,3.48,NA,0,NA,NA
"241","Colombia",2014,1,5,7,1,NA,NA,NA,NA,NA,NA,7,7,7,1,1,1,6,NA,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2010,0.708333333333333,6,5,3,0.833333333333333,0.5,1986,0,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.40722082283795,0.726916896430436,NA,2014,NA,NA,NA,NA,NA,1.40722082283795,-0.0023225696064335,2011,"Colombia_02",0,1,"04.Legislativo",-999,"Colombia","Colombia 2014","QoGStdTSjan24",NA,94.1862487792969,0.75,79.415,NA,NA,69.095039,NA,13938.2315166162,52.57,NA,NA,NA,NA,NA,NA,0,0,0,57,57,1,1,0,2,7,0,47.9,NA,NA,8.181939,8.181939,4.861637,NA,1,NA,NA
"242","Colombia",2018,1,6,16,1,13,11,16,1,1,1,10,NA,NA,1,NA,NA,7,NA,29,NA,1,NA,"Colombia 2018-05-27",54.22,10.6663706484407,14.9701569798049,53.2454545454545,5.32727272727272,NA,"Ivan Duque","Ivan Duque","Gustavo Petro",2017,2014,0.825,5,4,2,0.8,0.4,1986,0,3,2,5,NA,0.700934579439252,NA,1,NA,-0.101139148719294,NA,0.816876086554465,0,0,0,0,0.487094088259784,0.328892589508743,0.134054954204829,0.0299750208159867,NA,NA,NA,1.31472626257213,0.700934579439252,NA,2018,4.1677811550152,-0.156378847855761,2.26270082501086,2.26270082501086,-0.156378847855761,2.26270082501086,-0.156378847855761,2011,"Colombia_02",0,1,"04.Legislativo",-999,"Colombia","Colombia 2018","QoGStdTSjan24",NA,95.0925064086914,0.76300001,80.778,1.9519737,2.2006578,69.278633,NA,14426.4343821408,64.12637682,NA,NA,2.0177631,2.0401316,NA,NA,3,0,0,61,61,1,1,0,NA,7,0,53.38,NA,NA,NA,NA,NA,1.6953948,3,NA,NA
"243","Colombia",2022,1,8,21,1,5,4,15,1,1,1,16,13,16,1,1,1,8,NA,45,NA,1,NA,"Colombia 2022-05-29",54.98,13.8508503551154,16.0766883139177,61.7882352941176,14.6352941176471,NA,"Gustavo Petro","Gustavo Petro","Federico Gutierrez",2021,2018,0.729166666666667,6,6,6,1,1,1986,0,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.15335960073549,0.575212519690332,NA,NA,NA,NA,NA,NA,NA,1.31656782750839,-0.527569034588868,NA,NA,NA,NA,NA,NA,"Colombia","Colombia 2022","QoGStdTSjan24",NA,NA,NA,82.05,NA,NA,NA,NA,15651.5820579216,72.79637704,NA,42.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Costa Rica",2002,1,12,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1998,0.294642857142857,4,1,0,0.25,0,1978,3,2,2,7,1.24821246169561,0.89025641025641,1,1,-0.17406711587824,0.122135975279472,0.914932010955308,0.870021734898931,0.218687872763419,0.391650099403579,0.265407554671968,0.0974155069582505,0.386679920477137,0.340954274353877,0.202783300198807,0.0387673956262425,3.10385438972163,3,0.872913911499029,1.24821246169561,0.89025641025641,3.10385438972163,NA,NA,NA,NA,1.24821246169561,-0.17406711587824,1.24821246169561,-0.17406711587824,2001,"Costa Rica_02",0,0,"99.No específica",-999,"Costa Rica","Costa Rica 2002","QoGStdTSjan24",0.86000001,NA,0.722,61.753,NA,NA,68.048965,NA,12986.0006839994,19.89485113,0.19753,NA,NA,NA,NA,73,0,0,0,53,54,1,0,0,1,10,1,60.22,1,NA,4.52,4.6331989714358,3.19,NA,0,NA,1
"245","Costa Rica",2014,1,13,10,1,5,5,10,1,1,1,4,4,4,1,1,1,4,NA,12,NA,1,NA,"Costa Rica 2014-02-02",68.19,10.293337452856,10.9591500582846,53.6857142857143,8.11428571428571,"Johnny Araya Monge","Johnny Araya Monge","Luis Guillermo Solis","Jose Maria Villalta",2013,2010,0.708333333333333,6,5,3,0.833333333333333,0.5,1978,3,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.54858861160198,0.663675298431059,NA,2014,NA,NA,NA,NA,NA,1.54858861160199,0.150368437107312,2009,"Costa Rica_03",0,0,"99.No específica",-999,"Costa Rica","Costa Rica 2014","QoGStdTSjan24",NA,NA,0.796,75.941,NA,NA,69.308876,NA,18480.6517542453,53,NA,NA,NA,NA,NA,NA,0,0,0,65,66,1,0,0,1,10,1,55.64,NA,NA,6.232511,6.232511,4.362974,NA,0,NA,NA
"246","Costa Rica",2018,1,13,15,1,10,6,10,1,1,1,10,5,10,1,1,1,5,NA,22,NA,1,NA,"Costa Rica 2018-02-04",65.66,6.28501286440519,9.42465147138836,35.9333333333333,2.05733333333334,"Carlos Alvarado Quesada","Antonio Alvarez Desanti","Fabricio Alvarado Munoz","Juan Diego Castro",2017,2014,0.825,5,4,2,0.8,0.4,1978,3,4,2,9,NA,0.734964322120285,NA,1,NA,-0.0610064551785702,NA,0.802477492691733,0,0,0,0,0.456543456543457,0.34965034965035,0.150849150849151,0.022977022977023,NA,NA,NA,1.31733629191625,0.734964322120285,NA,NA,NA,NA,NA,NA,NA,1.31733629191625,-0.0994066340487003,2009,"Costa Rica_03",0,0,"99.No específica",-999,"Costa Rica","Costa Rica 2018","QoGStdTSjan24",NA,NA,0.81099999,79.34,NA,NA,68.816566,NA,20503.2768037147,73.47972844,NA,NA,NA,NA,NA,NA,0,0,0,69,70,1,0,0,NA,10,1,65.7,NA,0.22513813,NA,NA,NA,NA,0,NA,NA
"247","Costa Rica",2022,1,25,14,1,9,8,11,1,1,1,24,19,19,1,1,1,6,NA,46,NA,1,NA,"Costa Rica 2022-02-05",59.97,5.79553751660537,8.60047673097253,32.988,3.284,"Welmer Ramos","Jose Maria Figueres","Jose Maria Figueres","Fabricio Alvarado Munoz",2021,2018,0.729166666666667,6,6,6,1,1,1978,3,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.15485302159889,0.585106724804373,NA,NA,NA,NA,NA,NA,NA,1.15485302159889,-0.274904421315575,NA,NA,NA,NA,NA,NA,"Costa Rica","Costa Rica 2022","QoGStdTSjan24",NA,NA,NA,82.042,NA,NA,NA,NA,21987.276869641,82.59801121,NA,85.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,59.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Republica Dominicana",1996,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1994,0.375,4,1,0,0.25,0,2016,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic (the)","Dominican Republic 1996","QoGStdTSjan24",NA,NA,0.62,58.441,1.9720101,2.5763159,65.884117,NA,7650.11337062146,0.074987053,NA,NA,2.292804,2.3944724,NA,58,0,0,0,0,31,1,0,0,2,8,1,76.56,1,NA,2.71,2.71,2.6,1.7538462,1,NA,1
"249","El Salvador",1984,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,1980,0.125,2,1,0,0.5,0,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"El Salvador","El Salvador 1984","QoGStdTSjan24",NA,NA,NA,46.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,0,0,0,1,1,0,1,2,6,0,NA,1,NA,NA,NA,3.16,NA,1,NA,NA
"250","El Salvador",1994,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,1989,0.437777777777778,5,4,1,0.8,0.2,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"El Salvador_02",0,1,"04.Legislativo",120,"El Salvador","El Salvador 1994","QoGStdTSjan24",NA,NA,0.56800002,52.704,NA,NA,62.428333,NA,5890.09835840043,0,NA,NA,NA,NA,NA,56,1,0,0,10,11,1,0,0,2,7,0,46.16,1,NA,3.48,3.48,3,NA,0,NA,1
"251","El Salvador",2014,1,5,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2009,0.623809523809524,6,5,3,0.833333333333333,0.5,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.16468961218567,0.718527901649625,NA,2014,NA,NA,NA,NA,NA,1.16468961218567,-0.264279943614838,2013,"El Salvador_03",0,1,"04.Legislativo",-999,"El Salvador","El Salvador 2014","QoGStdTSjan24",NA,NA,0.66600001,68.874,NA,NA,63.524334,NA,8100.97530349366,24.76171215,NA,NA,NA,NA,NA,NA,0,0,0,30,31,1,0,0,2,8,0,60.17,NA,NA,3.230906,3.230906,2.473472,NA,0,NA,NA
