"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","nec","source_nec","volatility","newparties","withinsv","source_volatility","alineamiento","source_alineamiento","marginvic","source_marginvic","ntc","source_ntc","all_ntc_caro","dico_reeleccion","dico_oficialista","voteshareincumbent","source_voteshareincumbent","exapprovalsmoothed","exapprovalnotsmoothed","source_exapproval","proptv","source_proptv","prohibicionpropaganda","accesogratuito","source_accesomedios","regulacionordinal","regulaciondico","regulacionobligatoriodico","regulaciongarantiasdico","regulacionposibilidaddico","source_regulacion","propindivinternet2","propindivinternet","source_propindivinternet2","source_propindivinternet","satisfaccion","source_satisfaccion","prop_elec_usa_ciclo","n_debates_usa_ciclo","dico_debates_usa_ciclo","source_debates_usa_ciclo","avgpropdebatesregionxciclo","lagpropdebatesregion","lagndebatesregion","source_region","X","dico_debates_pastelection","dico_2_eleccondebatesseguidos","dico_3_eleccondebatesseguidos","dico_4_eleccondebatesseguidos","dico_5_eleccondebatesseguidos","dico_6_eleccondebatesseguidos","dico_7_eleccondebatesseguidos","cumsum_pastciclos","source_lagged"
"155","Guatemala",2019,2,0,"Guatemala",1.95068473911055,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,10.3,"Proyectado. Ultimo valor disponible LAPOP",-15.9,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",35.857269,34.553059,"Carlin et al (2023)",84.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",1,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",44.401,44.401,"UIT, con base en: Instituto Nacional de Estadistica","UIT, con base en: Instituto Nacional de Estadistica",0.31484335839599,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.804166666666667,0.666666666666667,6,"Calculo con base en data recabada para Franco H. (2022)",155,1,1,1,1,0,0,0,5,"Calculo con base en data recabada para Franco H. (2022)"
"156","Guatemala",2023,1,1,"Guatemala",9.03145910085683,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,17.2,"LAPOP",-5.59,"Caluclo propio con base en datos desagregados por candidato",22,"Calculo propio con base en datos de candidatos",23,0,1,10.37,"Wikipedia con base en TSE Guatemala (sitio oficial caido)https://es.wikipedia.org/wiki/Elecciones_generales_de_Guatemala_de_2023#Resultados - ",28.25046,30.46617,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",84.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",54.4043,54.4043,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.296161953727506,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.735119047619048,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",156,1,1,1,1,1,0,0,6,"Calculo con base en data recabada para Franco H. (2022)"
"157","Guatemala",2023,2,1,"Guatemala",1.90926413141847,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,17.2,"LAPOP",-21.8,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",28.25046,30.46617,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",84.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",54.4043,54.4043,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.296161953727506,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.735119047619048,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",157,1,1,1,1,1,0,0,6,"Calculo con base en data recabada para Franco H. (2022)"
"158","Honduras",1981,1,0,"Honduras",2.137394406,"Lujan (2020)",NA,NA,NA,NA,NA,NA,-12.31,"Caluclo propio con base en datos desagregados por candidato",4,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,NA,NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.333333333333333,0,0,"Calculo con base en data recabada para Franco H. (2022)",158,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"159","Honduras",1985,1,0,"Honduras",3.48219641767651,"Calculo propio con base en datos de candidatos",4.19000005722046,0,4.19000005722046,"Mainwaring & Su (2021)",NA,NA,-15.08,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,"Proyectado. Valor inmediato disponible en Carlin et al (2023)",NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.258333333333333,0.333333333333333,2,"Calculo con base en data recabada para Franco H. (2022)",159,0,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"160","Honduras",1989,1,0,"Honduras",2.13,"Lujan (2020)",7.15999984741211,0,7.15999984741211,"Mainwaring & Su (2021)",NA,NA,-8,"Caluclo propio con base en datos desagregados por candidato",4,"Lujan (2020)",NA,0,1,44.31,"Friedenberg (2016b) - ",37.45063,37.352421,"Carlin et al (2023)",NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.222222222222222,0,0,"Calculo con base en data recabada para Franco H. (2022)",160,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"161","Honduras",1993,1,1,"Honduras",2.14320648551428,"Calculo propio con base en datos de candidatos",9.55000019073486,0,9.55000019073486,"Mainwaring & Su (2021)",NA,NA,-10.04,"Caluclo propio con base en datos desagregados por candidato",4,"Calculo propio con base en datos de candidatos",4,0,1,42.97,"Friedenberg (2016b) - ",48.468868,48.779598,"Carlin et al (2023)",NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.371031746031746,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",161,0,0,0,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"162","Honduras",1997,1,0,"Honduras",2.16991068,"Lujan (2020)",1.29999995231628,1.23000001907349,0.0700000002980232,"Mainwaring & Su (2021)",77.8000030517578,"Mainwaring & Su (2021)",-9.89,"Caluclo propio con base en datos desagregados por candidato",5,"Lujan (2020)",NA,0,1,52.65,"Friedenberg (2016b) - ",27.956261,28.392401,"Carlin et al (2023)",72.3046488625124,"Promedio de valores provenientes de:Latinobarometro;NA",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0.481544,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.493570722057369,"Promedio de valores provenientes de:Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.4125,0,0,"Calculo con base en data recabada para Franco H. (2022)",162,1,0,0,0,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"163","Honduras",2001,1,0,"Honduras",2.13241537,"Lujan (2020)",9.40999984741211,0,9.40999984741211,"Mainwaring & Su (2021)",77.8000030517578,"Mainwaring & Su (2021)",-7.95,"Caluclo propio con base en datos desagregados por candidato",5,"Lujan (2020)",NA,0,1,44.26,"Friedenberg (2016b) - ",61.982868,61.976379,"Carlin et al (2023)",81.7,"Promedio de valores provenientes de:Latinobarometro;NA",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",1.41528,1.41528,"UIT, con base en: ","UIT, con base en: ",0.316,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.354166666666667,0.166666666666667,1,"Calculo con base en data recabada para Franco H. (2022)",163,0,0,0,0,0,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"164","Honduras",2005,1,0,"Honduras",2.161411865,"Lujan (2020)",6.46999979019165,0,6.46999979019165,"Mainwaring & Su (2021)",44.2,"Proyectado. Ultimo valor disponible LAPOP",-3.68,"Caluclo propio con base en datos desagregados por candidato",5,"Lujan (2020)",NA,0,1,46.22,"Friedenberg (2016b) - ",37.041512,36.919708,"Carlin et al (2023)",70.05,"Promedio de valores provenientes de:Latinobarometro;Valor proyectado segun ultimo valor disponible LAPOP",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",6.5,6.5,"UIT, con base en: ITU based on ECLAC, OSILAC.","UIT, con base en: ITU based on ECLAC, OSILAC.",0.425,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.5,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",164,0,0,0,0,0,0,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"165","Honduras",2009,1,0,"Honduras",2.125398512,"Lujan (2020)",11.8100004196167,0,11.8100004196167,"Mainwaring & Su (2021)",48.7,"Proyectado. Ultimo valor disponible LAPOP",-18.47,"Caluclo propio con base en datos desagregados por candidato",5,"Lujan (2020)",NA,0,1,38.09,"Friedenberg (2016b) - ",34.828949,35.036888,"Carlin et al (2023)",80.7,"Promedio de valores provenientes de:Latinobarometro;Valor proyectado segun ultimo valor disponible LAPOP",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",9.8,9.8,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.326627463863338,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.5625,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",165,0,0,0,0,0,0,0,1,"Calculo con base en data recabada para Franco H. (2022)"
"166","Honduras",2013,1,1,"Honduras",3.59490600381297,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,39.2,"Proyectado. Ultimo valor disponible LAPOP",-8.11,"Caluclo propio con base en datos desagregados por candidato",8,"Calculo propio con base en datos de candidatos",8,0,1,36.89,"Friedenberg (2016b) - ",28.66585,28.8454,"Carlin et al (2023)",88.6,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",17.8,17.8,"UIT, con base en: Instituto Nacional de Estadistica","UIT, con base en: Instituto Nacional de Estadistica",0.204949074074074,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.59375,0.333333333333333,1,"Calculo con base en data recabada para Franco H. (2022)",166,0,0,0,0,0,0,0,1,"Calculo con base en data recabada para Franco H. (2022)"
"167","Honduras",2017,1,1,"Honduras",2.64709300217141,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,37.2,"Proyectado. Ultimo valor disponible LAPOP",-1.53,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,1,1,42.95,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067 - ",50.916161,50.846779,"Carlin et al (2023)",84.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",31.7358,31.7358,"UIT, con base en: ","UIT, con base en: ",0.324230769230769,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.833333333333333,0.75,3,"Calculo con base en data recabada para Franco H. (2022)",167,1,0,0,0,0,0,0,2,"Calculo con base en data recabada para Franco H. (2022)"
"168","Honduras",2021,1,0,"Honduras",2.45253167855462,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,27.1,"LAPOP",-14.19,"Caluclo propio con base en datos desagregados por candidato",15,"Calculo propio con base en datos de candidatos",15,0,1,36.93,"CNE Hondurashttps://resultadosgenerales2021.cne.hn:8080/#resultados/PRE/HN - ",35.90044,36.45425,"Carlin et al (2023)",82.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",51.9801,51.9801,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.138187729243081,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.679166666666667,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",168,1,1,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
"169","Mexico",1982,1,0,"Mexico",1.71985791634604,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-57.89,"Caluclo propio con base en datos desagregados por candidato",7,"Lujan (2020)",NA,0,1,74.31,"Nohlen (2005a), Volumen I, p. 474 - ",NA,NA,NA,NA,NA,0,0,"Díaz (2012: 131-135)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",169,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"170","Mexico",1988,1,0,"Mexico",2.61574720623812,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-19.68,"Caluclo propio con base en datos desagregados por candidato",5,"Lujan (2020)",NA,0,1,50.74,"Nohlen (2005a), Volumen I, p. 474 - ",NA,NA,"Proyectado. Valor inmediato disponible en Carlin et al (2023)",NA,NA,0,1,"Díaz (2012: 131-135)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.34,0,0,"Calculo con base en data recabada para Franco H. (2022)",170,0,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"171","Mexico",1994,1,1,"Mexico",2.99020394237458,"Calculo propio con base en datos de candidatos",15.6999998092651,3.90000009536743,11.8000001907349,"Mainwaring & Su (2021)",NA,NA,-22.77,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,0,1,48.69,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067 - ",62.443489,62.311272,"Carlin et al (2023)",85.6312292358804,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro;NA",0,1,"Díaz (2012: 131-135)",1,1,0,0,1,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",0.222591362126246,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro",1,5,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.380687830687831,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",171,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
